,id,date,month,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,query,price/sqft,price_zipcode,recommendation,season,price/sqft_season,sell_price
2710,9550202010,2014-07-10,7,775000.0,6,2.75,2980,5000,1.5,0,0,3,7,2480,500,1916,0,98103,47.6684,-122.331,1470,5000,"47.6684,-122.331",155.0,178.73015873015873,buy,summer,129.96614716402655,852500.0000000001
2711,3856901715,2014-09-24,9,470450.0,2,1.0,1010,3400,1.0,0,0,3,7,1010,0,1921,0,98103,47.6711,-122.329,1800,3600,"47.6711,-122.329",138.36764705882354,178.73015873015873,buy,summer,129.96614716402655,517495.00000000006
2712,9521100106,2014-08-26,8,440000.0,4,1.0,1780,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000,"47.6624,-122.354",110.0,178.73015873015873,buy,summer,129.96614716402655,572000.0
2713,1930301555,2014-07-01,7,500000.0,2,1.0,950,4500,1.0,0,2,3,7,850,100,1926,0,98103,47.6562,-122.354,1670,4000,"47.6562,-122.354",111.11111111111111,178.73015873015873,buy,summer,129.96614716402655,650000.0
2714,993000046,2014-09-22,9,510000.0,3,2.0,1600,4510,1.0,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561,"47.6939,-122.34",113.0820399113082,178.73015873015873,buy,summer,129.96614716402655,663000.0
2715,4459800070,2014-07-18,7,679000.0,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,"47.6901,-122.339",137.92403006296973,178.73015873015873,buy,summer,129.96614716402655,746900.0000000001
2716,2402100055,2014-07-16,7,670000.0,4,3.0,2500,5000,1.5,0,0,4,7,1460,1040,1926,0,98103,47.6895,-122.331,1720,4500,"47.6895,-122.331",134.0,178.73015873015873,buy,summer,129.96614716402655,737000.0000000001
2717,6690500070,2014-07-21,7,579000.0,3,2.5,1990,4040,1.5,0,0,5,8,1390,600,1926,0,98103,47.6867,-122.354,1180,3030,"47.6867,-122.354",143.31683168316832,178.73015873015873,buy,summer,129.96614716402655,636900.0
2718,1919800260,2014-07-16,7,645000.0,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1914,0,98103,47.6956,-122.335,1410,3388,"47.6956,-122.335",95.55555555555556,178.73015873015873,buy,summer,129.96614716402655,838500.0
2719,9136101776,2014-09-18,9,709000.0,4,1.0,1680,4087,1.5,0,0,3,7,1680,0,1911,0,98103,47.6667,-122.337,1740,3745,"47.6667,-122.337",173.4768779055542,178.73015873015873,buy,summer,129.96614716402655,779900.0000000001
2720,9550200265,2014-08-18,8,625000.0,3,1.0,1240,4080,1.0,0,0,3,7,1240,0,1925,0,98103,47.667,-122.333,2060,4080,"47.667,-122.333",153.18627450980392,178.73015873015873,buy,summer,129.96614716402655,687500.0
2721,9551201250,2014-09-02,9,750000.0,3,1.0,1640,6516,1.5,0,0,4,7,1440,200,1935,0,98103,47.6693,-122.339,1770,4000,"47.6693,-122.339",115.1012891344383,178.73015873015873,buy,summer,129.96614716402655,975000.0
2722,3797000300,2014-08-08,8,405000.0,2,1.0,880,3000,1.0,0,0,5,7,880,0,1927,0,98103,47.6868,-122.349,1300,3000,"47.6868,-122.349",135.0,178.73015873015873,buy,summer,129.96614716402655,445500.00000000006
2723,1997200165,2014-09-16,9,802000.0,3,2.25,2170,5001,2.0,0,0,3,8,2170,0,2014,0,98103,47.6937,-122.338,1700,6991,"47.6937,-122.338",160.36792641471706,178.73015873015873,buy,summer,129.96614716402655,882200.0000000001
2724,1257201295,2014-07-08,7,480000.0,2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329,1470,3814,"47.6725,-122.329",157.89473684210526,178.73015873015873,buy,summer,129.96614716402655,528000.0
2725,263000291,2014-09-04,9,433500.0,3,1.75,1540,9450,1.0,0,0,4,6,1040,500,1919,0,98103,47.6985,-122.348,1200,5400,"47.6985,-122.348",45.87301587301587,178.73015873015873,buy,summer,129.96614716402655,563550.0
2726,9521101055,2014-08-27,8,720000.0,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103,47.6624,-122.348,1950,3600,"47.6624,-122.348",144.0,178.73015873015873,buy,summer,129.96614716402655,792000.0000000001
2727,9551201295,2014-07-28,7,527500.0,2,1.0,1170,3000,1.5,0,0,3,7,1170,0,1910,0,98103,47.6697,-122.338,1530,4000,"47.6697,-122.338",175.83333333333334,178.73015873015873,buy,summer,129.96614716402655,580250.0
2728,3362400615,2014-08-20,8,400000.0,3,1.0,1350,3090,1.5,0,0,5,6,1350,0,1914,0,98103,47.682,-122.348,1350,3090,"47.682,-122.348",129.44983818770226,178.73015873015873,buy,summer,129.96614716402655,519999.99999999994
2729,3226049478,2014-07-25,7,430000.0,4,1.0,1350,9000,1.5,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000,"47.6953,-122.332",47.77777777777778,178.73015873015873,buy,summer,129.96614716402655,559000.0
2730,9551201585,2014-07-01,7,1297000.0,6,2.75,2630,9420,2.0,0,0,5,9,2510,120,1900,0,98103,47.6695,-122.337,1540,4969,"47.6695,-122.337",137.68577494692144,178.73015873015873,buy,summer,129.96614716402655,1426700.0
2731,9232900050,2014-08-06,8,300000.0,2,1.75,2120,6350,1.0,0,0,4,6,1440,680,1924,0,98103,47.6974,-122.356,1590,6350,"47.6974,-122.356",47.24409448818898,178.73015873015873,buy,summer,129.96614716402655,390000.0
2732,9551202130,2014-07-14,7,980000.0,5,2.5,2750,6000,1.5,0,0,3,8,1750,1000,1904,1994,98103,47.6729,-122.334,1520,4158,"47.6729,-122.334",163.33333333333334,178.73015873015873,buy,summer,129.96614716402655,1078000.0
2733,3363400655,2014-07-24,7,549000.0,2,2.0,1980,6000,1.5,0,0,5,7,1220,760,1906,0,98103,47.6809,-122.351,1280,3900,"47.6809,-122.351",91.5,178.73015873015873,buy,summer,129.96614716402655,713700.0
2734,1931300425,2014-09-08,9,539000.0,3,2.5,2170,3200,1.5,0,0,5,7,1280,890,1923,0,98103,47.6543,-122.347,1180,1224,"47.6543,-122.347",168.4375,178.73015873015873,buy,summer,129.96614716402655,592900.0
2735,4083306720,2014-09-15,9,560000.0,4,1.5,1790,3420,1.0,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,3420,"47.6489,-122.337",163.74269005847952,178.73015873015873,buy,summer,129.96614716402655,616000.0
2736,9523102750,2014-08-12,8,870000.0,3,1.5,2420,5000,2.0,0,0,4,8,2200,220,1925,0,98103,47.6744,-122.353,2070,5000,"47.6744,-122.353",174.0,178.73015873015873,buy,summer,129.96614716402655,957000.0000000001
2737,625049313,2014-09-02,9,460000.0,3,1.0,1140,4600,1.0,0,0,3,7,1140,0,1942,0,98103,47.6897,-122.337,1370,5000,"47.6897,-122.337",100.0,178.73015873015873,buy,summer,129.96614716402655,598000.0
2738,9129100040,2014-08-25,8,1000000.0,4,3.25,3320,8587,3.0,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668,"47.691,-122.337",116.45510655642249,178.73015873015873,buy,summer,129.96614716402655,1300000.0
2739,9522100375,2014-07-15,7,775000.0,5,1.5,1720,5000,1.5,0,0,3,8,1720,0,1915,0,98103,47.6627,-122.355,1720,5000,"47.6627,-122.355",155.0,178.73015873015873,buy,summer,129.96614716402655,852500.0000000001
2740,9521100880,2014-09-16,9,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333,"47.662,-122.349",140.0,178.73015873015873,buy,summer,129.96614716402655,646800.0
2741,9468200100,2014-07-10,7,569950.0,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,1630,4000,"47.6795,-122.354",95.95117845117845,178.73015873015873,buy,summer,129.96614716402655,740935.0
2742,91000320,2014-09-23,9,393000.0,2,1.0,980,3350,1.0,0,0,4,7,980,0,1925,0,98103,47.6858,-122.352,1260,4000,"47.6858,-122.352",117.31343283582089,178.73015873015873,buy,summer,129.96614716402655,510900.0
2743,6690500060,2014-07-24,7,530000.0,3,1.0,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030,"47.6867,-122.354",131.1881188118812,178.73015873015873,buy,summer,129.96614716402655,583000.0
2744,1172000135,2014-07-31,7,446000.0,4,2.0,1940,6350,1.0,0,0,4,7,970,970,1951,0,98103,47.6948,-122.357,960,6350,"47.6948,-122.357",70.23622047244095,178.73015873015873,buy,summer,129.96614716402655,579800.0
2745,3362401000,2014-07-01,7,695000.0,3,2.0,2500,4080,1.5,0,0,5,7,1680,820,1922,0,98103,47.6813,-122.346,1550,3060,"47.6813,-122.346",170.34313725490196,178.73015873015873,buy,summer,129.96614716402655,764500.0000000001
2746,1997200060,2014-09-08,9,270000.0,1,1.0,720,5196,1.0,0,0,3,7,720,0,1911,0,98103,47.6928,-122.337,1580,5762,"47.6928,-122.337",51.96304849884527,178.73015873015873,buy,summer,129.96614716402655,351000.0
2747,9523102420,2014-09-22,9,535000.0,1,1.0,920,5000,1.0,0,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000,"47.6748,-122.352",107.0,178.73015873015873,buy,summer,129.96614716402655,695500.0
2748,9551200270,2014-08-25,8,1000000.0,5,3.0,3350,9450,2.0,0,0,5,8,2180,1170,1912,1980,98103,47.6705,-122.34,2660,4500,"47.6705,-122.34",105.82010582010582,178.73015873015873,buy,summer,129.96614716402655,1300000.0
2749,9468200163,2014-07-09,7,680000.0,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,1620,5050,"47.6794,-122.351",118.88111888111888,178.73015873015873,buy,summer,129.96614716402655,884000.0
2750,1172000150,2014-08-29,8,238000.0,1,1.0,530,6350,1.0,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350,"47.6946,-122.357",37.48031496062992,178.73015873015873,buy,summer,129.96614716402655,309400.0
2751,3626039279,2014-08-05,8,395000.0,2,1.0,960,6700,1.0,0,0,3,7,960,0,1951,0,98103,47.6955,-122.357,1350,6700,"47.6955,-122.357",58.95522388059702,178.73015873015873,buy,summer,129.96614716402655,513500.0
2752,9266701115,2014-08-08,8,488000.0,2,1.5,1000,5125,1.0,0,0,3,7,1000,0,1942,1968,98103,47.6926,-122.347,1090,5100,"47.6926,-122.347",95.21951219512195,178.73015873015873,buy,summer,129.96614716402655,634400.0
2753,625049318,2014-08-04,8,605000.0,4,2.0,1820,7626,1.0,0,0,5,7,990,830,1941,0,98103,47.6878,-122.342,1390,5904,"47.6878,-122.342",79.33385785470757,178.73015873015873,buy,summer,129.96614716402655,786500.0
2754,3797000205,2014-09-24,9,444000.0,3,2.0,1460,2610,2.0,0,0,3,8,1460,0,1987,0,98103,47.6864,-122.345,1320,3000,"47.6864,-122.345",170.11494252873564,178.73015873015873,buy,summer,129.96614716402655,488400.00000000006
2755,3126049154,2014-09-25,9,570000.0,3,3.0,2400,3192,2.0,0,0,3,7,2400,0,1991,0,98103,47.6963,-122.348,1360,3192,"47.6963,-122.348",178.57142857142858,178.73015873015873,buy,summer,129.96614716402655,627000.0
2756,3797002160,2014-07-24,7,409950.0,2,1.0,990,3000,1.0,0,0,4,6,990,0,1918,0,98103,47.6839,-122.345,1120,3000,"47.6839,-122.345",136.65,178.73015873015873,buy,summer,129.96614716402655,450945.00000000006
2757,8021701115,2014-08-26,8,549000.0,3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,0,98103,47.6913,-122.333,1560,4500,"47.6913,-122.333",107.01754385964912,178.73015873015873,buy,summer,129.96614716402655,713700.0
2758,1931300175,2014-07-02,7,575000.0,4,2.0,1660,4800,1.5,0,0,3,7,1660,0,1922,0,98103,47.6556,-122.345,1660,4800,"47.6556,-122.345",119.79166666666667,178.73015873015873,buy,summer,129.96614716402655,747500.0
2759,5693500760,2014-07-07,7,570000.0,3,1.0,1890,3330,1.5,0,0,4,7,1390,500,1901,0,98103,47.6597,-122.352,1530,3330,"47.6597,-122.352",171.17117117117118,178.73015873015873,buy,summer,129.96614716402655,627000.0
2760,1930300915,2014-08-20,8,525000.0,3,1.0,1240,4800,1.0,0,0,3,7,800,440,1951,0,98103,47.6563,-122.353,1440,4800,"47.6563,-122.353",109.375,178.73015873015873,buy,summer,129.96614716402655,682500.0
2761,3856903495,2014-07-09,7,759000.0,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125,"47.6695,-122.333",159.78947368421052,178.73015873015873,buy,summer,129.96614716402655,834900.0000000001
2762,3797001900,2014-09-22,9,360000.0,3,1.5,1360,6000,1.0,0,0,3,6,860,500,1911,0,98103,47.6846,-122.345,1560,3000,"47.6846,-122.345",60.0,178.73015873015873,buy,summer,129.96614716402655,468000.0
2763,1972201305,2014-07-29,7,500000.0,2,2.0,1250,3360,1.0,0,0,3,7,1250,0,1957,0,98103,47.6526,-122.349,1250,3360,"47.6526,-122.349",148.8095238095238,178.73015873015873,buy,summer,129.96614716402655,550000.0
2764,2508000020,2014-08-19,8,250000.0,2,1.0,750,6350,1.0,0,0,3,5,750,0,1920,0,98103,47.6938,-122.356,920,6350,"47.6938,-122.356",39.37007874015748,178.73015873015873,buy,summer,129.96614716402655,325000.0
2765,9523102040,2014-09-22,9,440000.0,3,1.5,2260,5300,1.0,0,0,3,7,1200,1060,1940,0,98103,47.6756,-122.348,1950,5000,"47.6756,-122.348",83.01886792452831,178.73015873015873,buy,summer,129.96614716402655,572000.0000000001
2766,3392900080,2014-07-06,7,625000.0,2,1.75,1990,4000,1.0,0,0,5,7,1090,900,1952,0,98103,47.6889,-122.342,1270,5700,"47.6889,-122.342",156.25,178.73015873015873,buy,summer,129.96614716402655,687500.0
2767,2402100715,2014-07-26,7,658500.0,2,1.0,1410,5101,1.5,0,0,3,8,1410,0,1927,0,98103,47.6872,-122.333,1410,4224,"47.6872,-122.333",129.0923348363066,178.73015873015873,buy,summer,129.96614716402655,856050.0
2768,9523100026,2014-07-23,7,748000.0,4,2.5,3170,4979,2.0,0,0,4,7,2570,600,1925,0,98103,47.6655,-122.34,2060,5000,"47.6655,-122.34",150.2309700743121,178.73015873015873,buy,summer,129.96614716402655,822799.9999999999
2769,1532300155,2014-09-16,9,425000.0,4,1.0,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060,"47.6962,-122.346",69.7292863002461,178.73015873015873,buy,summer,129.96614716402655,552500.0
2770,4083302915,2014-09-17,9,599950.0,2,1.0,1150,3775,1.0,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753,"47.6539,-122.329",158.9271523178808,178.73015873015873,buy,summer,129.96614716402655,659945.0
2771,1931300110,2014-07-25,7,700000.0,3,1.0,1570,4000,2.0,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000,"47.6575,-122.346",175.0,178.73015873015873,buy,summer,129.96614716402655,770000.0000000001
2772,9465200405,2014-08-21,8,412000.0,2,1.0,910,6282,1.0,0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281,"47.6967,-122.354",65.58420885068449,178.73015873015873,buy,summer,129.96614716402655,535600.0
2773,6430500219,2014-09-10,9,415000.0,1,1.0,1230,3774,1.0,0,0,4,6,830,400,1924,0,98103,47.6886,-122.354,1300,3774,"47.6886,-122.354",109.96290408055114,178.73015873015873,buy,summer,129.96614716402655,539500.0
2774,1997200245,2014-07-14,7,540000.0,2,1.75,1460,4800,1.0,0,0,5,7,850,610,1950,0,98103,47.6928,-122.339,2050,5592,"47.6928,-122.339",112.5,178.73015873015873,buy,summer,129.96614716402655,702000.0
2775,5541300135,2014-07-08,7,674600.0,4,2.5,2610,5140,2.0,0,0,3,8,2610,0,2006,0,98103,47.6951,-122.346,1190,5101,"47.6951,-122.346",131.24513618677042,178.73015873015873,buy,summer,129.96614716402655,742060.0000000001
2776,1257201420,2014-07-09,7,595000.0,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,"47.6725,-122.33",130.48245614035088,178.73015873015873,buy,summer,129.96614716402655,654500.0
2777,3226049565,2014-07-11,7,504600.0,5,3.0,2360,5000,1.0,0,0,3,7,1390,970,2008,0,98103,47.6931,-122.33,2180,5009,"47.6931,-122.33",100.92,178.73015873015873,buy,summer,129.96614716402655,655980.0
2778,16000397,2014-12-05,12,189000.0,2,1.0,1200,9850,1.0,0,0,4,7,1200,0,1921,0,98002,47.3089,-122.21,1060,5095,"47.3089,-122.21",19.18781725888325,30.10636380025239,buy,fall,22.708333333333332,245700.0
2779,9500900135,2014-10-21,10,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,98002,47.2876,-122.212,1408,10588,"47.2876,-122.212",18.889308651303363,30.10636380025239,buy,fall,22.708333333333332,260000.0
2780,3224800075,2014-11-24,11,234000.0,3,1.75,1420,8738,1.0,0,0,4,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738,"47.3113,-122.207",26.77958342870222,30.10636380025239,buy,fall,22.708333333333332,257400.00000000003
2781,3915500045,2014-11-14,11,180000.0,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354,"47.3043,-122.216",20.976576156625104,30.10636380025239,buy,fall,22.708333333333332,234000.0
2782,3021059155,2014-12-12,12,161500.0,3,1.0,1220,6000,1.0,0,0,5,7,1220,0,1961,0,98002,47.2811,-122.214,1420,13137,"47.2811,-122.214",26.916666666666668,30.10636380025239,buy,fall,22.708333333333332,177650.0
2783,3339900096,2014-12-10,12,250750.0,5,1.75,2140,12058,1.0,0,0,4,8,2140,0,1951,0,98002,47.3167,-122.214,1640,10125,"47.3167,-122.214",20.79532260739758,30.10636380025239,buy,fall,22.708333333333332,325975.00000000006
2784,7140800100,2014-10-14,10,125000.0,3,1.0,920,7276,1.0,0,0,4,6,920,0,1961,0,98002,47.285,-122.211,1120,7276,"47.285,-122.211",17.179769103903244,30.10636380025239,buy,fall,22.708333333333332,162500.0
2785,3224800010,2014-11-12,11,235000.0,3,1.5,1660,8738,1.0,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,"47.3117,-122.208",26.894026092927444,30.10636380025239,buy,fall,22.708333333333332,258500.00000000003
2786,7806210190,2014-12-22,12,239000.0,4,1.75,1500,12560,1.0,0,0,4,7,1000,500,1977,0,98002,47.2918,-122.197,1700,9020,"47.2918,-122.197",19.028662420382165,30.10636380025239,buy,fall,22.708333333333332,310700.0
2787,304000380,2014-10-06,10,197000.0,3,1.0,1090,17630,1.0,0,0,4,7,1090,0,1962,0,98002,47.288,-122.196,1300,12000,"47.288,-122.196",11.174134997163925,30.10636380025239,buy,fall,22.708333333333332,256100.0
2788,7349400420,2014-11-05,11,286285.0,4,2.25,1980,9714,1.0,0,0,3,7,1170,810,1977,0,98002,47.3207,-122.209,1610,9272,"47.3207,-122.209",29.47138151122092,30.10636380025239,buy,fall,22.708333333333332,314913.5
2789,1202000140,2014-12-10,12,160000.0,3,1.0,1060,8000,1.0,0,0,4,6,1060,0,1927,0,98002,47.305,-122.218,1060,4697,"47.305,-122.218",20.0,30.10636380025239,buy,fall,22.708333333333332,208000.0
2790,1921059045,2014-11-07,11,195000.0,2,1.0,1280,7861,1.0,0,0,4,6,1280,0,1913,0,98002,47.3007,-122.228,1020,6480,"47.3007,-122.228",24.806004325149473,30.10636380025239,buy,fall,22.708333333333332,214500.00000000003
2791,1388600070,2014-11-24,11,294400.0,4,2.5,1788,10183,2.0,0,0,4,7,1788,0,1990,0,98002,47.2883,-122.218,1700,6600,"47.2883,-122.218",28.91092998134145,30.10636380025239,buy,fall,22.708333333333332,323840.0
2792,6131600240,2014-11-19,11,190000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3231,-122.215,1250,8316,"47.3231,-122.215",22.847522847522846,30.10636380025239,buy,fall,22.708333333333332,209000.00000000003
2793,3021059197,2014-10-21,10,247200.0,3,1.5,1910,10583,1.5,0,0,4,7,1910,0,1922,1967,98002,47.2782,-122.212,1770,9068,"47.2782,-122.212",23.358216006803364,30.10636380025239,buy,fall,22.708333333333332,271920.0
2794,6131600285,2014-10-24,10,195500.0,4,1.0,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316,"47.3231,-122.219",22.637795275590552,30.10636380025239,buy,fall,22.708333333333332,254150.0
2795,6131600255,2014-12-22,12,202500.0,3,2.0,1540,8316,1.0,0,0,5,6,1540,0,1954,0,98002,47.323,-122.216,1250,8316,"47.323,-122.216",24.350649350649352,30.10636380025239,buy,fall,22.708333333333332,222750.00000000003
2796,7468900235,2014-10-22,10,163500.0,3,1.0,940,7200,1.0,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800,"47.2979,-122.223",22.708333333333332,30.10636380025239,buy,fall,22.708333333333332,212550.0
2797,6138000095,2014-11-18,11,219000.0,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600,"47.3171,-122.219",20.5846414136667,30.10636380025239,buy,fall,22.708333333333332,284700.0
2798,2891000610,2014-12-11,12,148900.0,4,1.75,1700,6000,1.0,0,0,3,7,1700,0,1967,0,98002,47.3252,-122.208,1280,6000,"47.3252,-122.208",24.816666666666666,30.10636380025239,buy,fall,22.708333333333332,163790.0
2799,6131600075,2015-04-27,4,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,"47.3221,-122.216",27.056277056277057,30.10636380025239,buy,spring,25.08101190127457,247500.00000000003
2800,1450100070,2015-04-30,4,208000.0,3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420,"47.2898,-122.221",28.032345013477087,30.10636380025239,buy,spring,25.08101190127457,228800.00000000003
2801,1821059264,2014-06-26,6,224000.0,4,1.5,1600,9289,1.0,0,0,4,7,1600,0,1959,0,98002,47.3107,-122.212,1540,9918,"47.3107,-122.212",24.114544084400904,30.10636380025239,buy,spring,25.08101190127457,291200.0
2802,7335400400,2015-04-10,4,176250.0,4,2.0,1440,6702,1.0,0,0,4,7,1440,0,1966,0,98002,47.3056,-122.217,1030,6702,"47.3056,-122.217",26.298119964189794,30.10636380025239,buy,spring,25.08101190127457,193875.00000000003
2803,3313600340,2014-06-16,6,183000.0,3,1.75,1070,8100,1.0,0,0,4,6,1070,0,1957,0,98002,47.2853,-122.22,1260,8100,"47.2853,-122.22",22.59259259259259,30.10636380025239,buy,spring,25.08101190127457,237900.0
2804,2021069059,2014-06-26,6,254600.0,3,2.0,1470,20000,1.0,0,0,4,7,1470,0,1968,0,98002,47.2973,-122.08,1390,30056,"47.2973,-122.08",12.73,30.10636380025239,buy,spring,25.08101190127457,330980.0
2805,7877400266,2015-04-07,4,206000.0,3,1.0,970,9360,1.0,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225,1050,11348,"47.2808,-122.225",22.00854700854701,30.10636380025239,buy,spring,25.08101190127457,267800.0
2806,7468900245,2015-04-20,4,188200.0,3,1.0,1260,7265,1.0,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,940,7200,"47.2979,-122.224",25.9050240880936,30.10636380025239,buy,spring,25.08101190127457,207020.00000000003
2807,7335400215,2015-05-05,5,95000.0,1,0.75,760,5746,1.0,0,0,4,5,760,0,1915,0,98002,47.3046,-122.215,970,6696,"47.3046,-122.215",16.533240515140967,30.10636380025239,buy,spring,25.08101190127457,123500.0
2808,4399200245,2014-06-25,6,276000.0,4,2.25,2460,11250,1.0,0,0,4,8,2460,0,1959,0,98002,47.3182,-122.212,1630,10216,"47.3182,-122.212",24.533333333333335,30.10636380025239,buy,spring,25.08101190127457,358800.0
2809,1735800050,2015-04-09,4,142500.0,1,1.0,690,6825,1.0,0,0,4,5,690,0,1917,0,98002,47.3109,-122.225,1330,5381,"47.3109,-122.225",20.87912087912088,30.10636380025239,buy,spring,25.08101190127457,185250.0
2810,4399210130,2014-06-26,6,225500.0,2,1.75,1590,11276,1.0,0,0,4,7,1590,0,1972,0,98002,47.3177,-122.21,1750,10687,"47.3177,-122.21",19.998226321390565,30.10636380025239,buy,spring,25.08101190127457,293150.0
2811,7335400345,2014-05-28,5,135000.0,2,1.0,780,6685,1.0,0,0,4,5,780,0,1948,0,98002,47.305,-122.215,880,6695,"47.305,-122.215",20.19446522064323,30.10636380025239,buy,spring,25.08101190127457,175500.0
2812,5198600005,2015-05-05,5,195000.0,3,1.5,1200,7800,1.0,0,0,4,7,1200,0,1958,0,98002,47.3137,-122.212,1390,8415,"47.3137,-122.212",25.0,30.10636380025239,buy,spring,25.08101190127457,253500.0
2813,7140600020,2015-04-14,4,245000.0,3,1.0,990,9599,1.0,0,0,4,6,990,0,1959,0,98002,47.2934,-122.215,1216,10364,"47.2934,-122.215",25.523492030419835,30.10636380025239,buy,spring,25.08101190127457,269500.0
2814,5409000110,2015-05-06,5,389000.0,6,4.5,3560,14010,2.0,0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,"47.3244,-122.217",27.765881513204853,30.10636380025239,buy,spring,25.08101190127457,427900.00000000006
2815,4399200100,2015-04-28,4,288000.0,3,2.25,1560,9706,1.0,0,0,4,7,1560,0,1963,0,98002,47.3191,-122.213,1510,9706,"47.3191,-122.213",29.67236760766536,30.10636380025239,buy,spring,25.08101190127457,316800.0
2816,1018000110,2015-04-23,4,224000.0,4,3.0,2300,7609,2.0,0,0,4,7,2300,0,1976,0,98002,47.2943,-122.227,940,5937,"47.2943,-122.227",29.438822447102115,30.10636380025239,buy,spring,25.08101190127457,246400.00000000003
2817,3339900640,2014-06-20,6,200000.0,3,2.25,1230,7420,1.5,0,0,5,7,1230,0,1913,0,98002,47.3184,-122.22,1260,7556,"47.3184,-122.22",26.954177897574123,30.10636380025239,buy,spring,25.08101190127457,220000.00000000003
2818,1921059235,2014-06-20,6,215000.0,4,2.5,1960,11600,1.0,0,0,5,6,980,980,1931,0,98002,47.2898,-122.222,1160,7685,"47.2898,-122.222",18.53448275862069,30.10636380025239,buy,spring,25.08101190127457,279500.0
2819,7140600055,2015-04-11,4,207000.0,3,1.0,990,10800,1.0,0,0,4,6,990,0,1959,0,98002,47.293,-122.215,1060,10364,"47.293,-122.215",19.166666666666668,30.10636380025239,buy,spring,25.08101190127457,269100.0
2820,3224900130,2014-05-14,5,223000.0,3,1.75,1340,7473,1.0,0,0,4,7,1340,0,1973,0,98002,47.3087,-122.206,1510,8240,"47.3087,-122.206",29.840760069583837,30.10636380025239,buy,spring,25.08101190127457,245300.00000000003
2821,2597501190,2015-05-12,5,270000.0,3,2.25,2080,26574,1.0,0,2,3,7,1380,700,1993,0,98002,47.2846,-122.192,1770,8140,"47.2846,-122.192",10.160307067058026,30.10636380025239,buy,spring,25.08101190127457,351000.0
2822,1450100420,2014-06-20,6,205000.0,3,1.0,960,7314,1.0,0,0,5,6,960,0,1960,0,98002,47.2891,-122.221,990,7314,"47.2891,-122.221",28.02843861088324,30.10636380025239,buy,spring,25.08101190127457,225500.00000000003
2823,1450000050,2015-05-01,5,201000.0,3,1.0,900,7576,1.0,0,0,4,6,900,0,1959,0,98002,47.2881,-122.22,1220,7452,"47.2881,-122.22",26.5311510031679,30.10636380025239,buy,spring,25.08101190127457,221100.00000000003
2824,9500900430,2014-06-13,6,265000.0,4,1.75,1900,10588,1.0,0,0,5,6,1900,0,1958,0,98002,47.289,-122.212,1530,10587,"47.289,-122.212",25.028333962976955,30.10636380025239,buy,spring,25.08101190127457,344500.0
